contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026091001003176,2026-09-10,2026-09-10T12:51:08.807052,MEPDL,Mount Everest Power Development Limited,9352,17,ABC Securities Private Limited,96,Himalayan Securities Limited,10,615.0,6150.0,198465563
2026091001003177,2026-09-10,2026-09-10T12:51:08.807125,MEPDL,Mount Everest Power Development Limited,9352,17,ABC Securities Private Limited,43,South Asian Bulls Pvt. Ltd.,10,615.0,6150.0,198465566
2026091001003178,2026-09-10,2026-09-10T12:51:10.485777,GBIME,Global IME Bank Limited,341,34,Vision Securities Pvt. Ltd,47,Neev Securities Pvt. Ltd.,284,249.5,70858.0,198465573
2026091001003179,2026-09-10,2026-09-10T12:51:13.723085,HBL,Himalayan Bank Limited,134,41,Linch Stock Market Ltd.,8,Brilliant Securities Pvt. Ltd.,47,186.0,8742.0,198465595
2026091001003180,2026-09-10,2026-09-10T12:51:20.1667,PCBL,Prime Commercial Bank Ltd.,357,5,Market Securities & Exchange (PVT) Ltd.,47,Neev Securities Pvt. Ltd.,75,238.4,17880.0,198465607
2026091001003181,2026-09-10,2026-09-10T12:51:22.057053,SAPIL,Sarvottam Paints Industries Limited,9353,95,Magnet Securities and Investment Company Private Limited,48,Trishakti Securities Public Limited,10,1263.0,12630.0,198465620
2026091001003182,2026-09-10,2026-09-10T12:51:27.128527,SARBTM,Sarbottam Cement Limited,9242,42,Sani Securities Company Ltd.,46,Kalika Securities Pvt. Ltd.,85,790.0,67150.0,198465639
2026091001003183,2026-09-10,2026-09-10T12:51:28.798017,SNLI,Sun Nepal Life Insurance Company Limited,9201,19,Nepal Investment And Securities Trading Private Limited,42,Sani Securities Company Ltd.,10,381.0,3810.0,198465642
2026091001003184,2026-09-10,2026-09-10T12:51:30.433607,ADBL,Agricultural Development Bank Limited,397,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,39,Sumeru Securities Pvt. Ltd.,683,297.0,202851.0,198465644
2026091001003185,2026-09-10,2026-09-10T12:51:30.433785,ADBL,Agricultural Development Bank Limited,397,58,Naasa Securities Co. Ltd.,39,Sumeru Securities Pvt. Ltd.,100,297.0,29700.0,198465646
